order_id,order_date,customer_id,product_id,quantity,discount,channel,revenue,cost,profit
ORD04498,2022-03-18,C0002,P006,1,0.0,Retail,44.42,18.03,26.39
ORD03851,2022-03-18,C0205,P020,1,0.0,Wholesale,506.13,276.85,229.28
ORD04101,2022-03-18,C0172,P020,2,0.0,Online,1012.26,553.7,458.56
ORD03906,2022-03-19,C0273,P003,4,0.2,Wholesale,337.18,283.4,53.78
ORD01513,2022-03-19,C0179,P001,1,0.15,Retail,323.8,156.07,167.73
ORD04114,2022-03-19,C0121,P016,2,0.0,Direct Sales,743.1,493.88,249.22
ORD01822,2022-03-19,C0055,P010,1,0.05,Retail,279.65,178.46,101.19
ORD00320,2022-03-19,C0271,P003,1,0.1,Retail,94.83,70.85,23.98
ORD04884,2022-03-19,C0283,P004,4,0.05,Retail,290.24,130.6,159.64
ORD01217,2022-03-19,C0238,P011,1,0.0,Direct Sales,364.82,248.62,116.2
ORD02147,2022-03-20,C0176,P002,2,0.0,Wholesale,1192.78,590.96,601.82
ORD00657,2022-03-20,C0360,P013,1,0.2,Retail,336.99,187.87,149.12
ORD00420,2022-03-20,C0235,P013,1,0.0,Retail,421.24,187.87,233.37
ORD03513,2022-03-20,C0048,P011,2,0.15,Online,620.19,497.24,122.95
ORD04236,2022-03-21,C0396,P005,2,0.0,Direct Sales,1050.9,488.86,562.04
ORD04609,2022-03-21,C0308,P011,1,0.2,Direct Sales,291.86,248.62,43.24
ORD01187,2022-03-21,C0020,P003,1,0.0,Online,105.37,70.85,34.52
ORD01440,2022-03-21,C0231,P015,2,0.05,Online,620.9,482.08,138.82
ORD04126,2022-03-21,C0379,P002,1,0.2,Direct Sales,477.11,295.48,181.63
ORD04786,2022-03-21,C0466,P001,2,0.0,Online,761.88,312.14,449.74
ORD02151,2022-03-21,C0353,P005,2,0.15,Wholesale,893.27,488.86,404.41
ORD01918,2022-03-21,C0378,P015,3,0.0,Retail,980.37,723.12,257.25
ORD04154,2022-03-21,C0409,P012,4,0.1,Online,776.2,495.76,280.44
ORD00876,2022-03-22,C0158,P003,1,0.05,Wholesale,100.1,70.85,29.25
ORD00679,2022-03-22,C0274,P001,2,0.0,Retail,761.88,312.14,449.74
ORD04900,2022-03-22,C0186,P019,1,0.1,Retail,164.29,128.8,35.49
ORD04403,2022-03-22,C0402,P002,1,0.05,Direct Sales,566.57,295.48,271.09
ORD02564,2022-03-23,C0417,P009,1,0.1,Direct Sales,223.43,128.65,94.78
ORD00179,2022-03-23,C0459,P007,1,0.15,Wholesale,442.27,334.65,107.62
ORD04654,2022-03-23,C0259,P002,1,0.0,Retail,596.39,295.48,300.91
ORD04715,2022-03-24,C0308,P007,5,0.0,Online,2601.6,1673.25,928.35
ORD01512,2022-03-24,C0115,P015,3,0.2,Wholesale,784.3,723.12,61.18
ORD02159,2022-03-24,C0171,P020,2,0.0,Online,1012.26,553.7,458.56
ORD01966,2022-03-24,C0212,P009,1,0.05,Online,235.85,128.65,107.2
ORD00879,2022-03-24,C0491,P016,1,0.1,Online,334.4,246.94,87.46
ORD03843,2022-03-24,C0427,P002,2,0.0,Retail,1192.78,590.96,601.82
ORD00367,2022-03-25,C0076,P003,1,0.0,Retail,105.37,70.85,34.52
ORD03209,2022-03-25,C0123,P015,2,0.0,Online,653.58,482.08,171.5
ORD03703,2022-03-25,C0145,P003,2,0.1,Retail,189.67,141.7,47.97
ORD01411,2022-03-25,C0437,P001,2,0.1,Online,685.69,312.14,373.55
ORD04547,2022-03-25,C0003,P013,1,0.0,Online,421.24,187.87,233.37
ORD04019,2022-03-25,C0149,P004,1,0.1,Online,68.74,32.65,36.09
ORD04453,2022-03-25,C0280,P002,1,0.1,Wholesale,536.75,295.48,241.27
ORD01195,2022-03-25,C0014,P020,2,0.0,Retail,1012.26,553.7,458.56
ORD00040,2022-03-25,C0297,P009,2,0.0,Online,496.52,257.3,239.22
ORD01860,2022-03-26,C0265,P019,2,0.05,Online,346.83,257.6,89.23
ORD04297,2022-03-26,C0200,P003,4,0.0,Wholesale,421.48,283.4,138.08
ORD01949,2022-03-26,C0147,P002,1,0.0,Online,596.39,295.48,300.91
ORD00086,2022-03-26,C0439,P017,2,0.0,Retail,172.52,70.74,101.78
ORD02205,2022-03-26,C0043,P013,1,0.0,Retail,421.24,187.87,233.37
ORD01181,2022-03-26,C0093,P012,1,0.0,Online,215.61,123.94,91.67
ORD04591,2022-03-27,C0066,P003,2,0.0,Retail,210.74,141.7,69.04
ORD00298,2022-03-27,C0425,P020,5,0.0,Retail,2530.65,1384.25,1146.4
ORD03002,2022-03-27,C0399,P020,1,0.0,Online,506.13,276.85,229.28
ORD01615,2022-03-27,C0221,P009,1,0.0,Retail,248.26,128.65,119.61
ORD02025,2022-03-27,C0102,P006,2,0.0,Direct Sales,88.84,36.06,52.78
ORD04345,2022-03-28,C0458,P017,1,0.0,Retail,86.26,35.37,50.89
ORD04042,2022-03-28,C0348,P010,3,0.1,Direct Sales,794.8,535.38,259.42
ORD01246,2022-03-28,C0212,P020,3,0.15,Direct Sales,1290.63,830.55,460.08
ORD04076,2022-03-28,C0240,P009,1,0.0,Wholesale,248.26,128.65,119.61
ORD04943,2022-03-28,C0186,P019,1,0.0,Wholesale,182.54,128.8,53.74
ORD01033,2022-03-28,C0207,P001,2,0.1,Retail,685.69,312.14,373.55
ORD04800,2022-03-28,C0082,P002,3,0.0,Wholesale,1789.17,886.44,902.73
ORD04400,2022-03-28,C0311,P011,1,0.15,Wholesale,310.1,248.62,61.48
ORD04367,2022-03-28,C0329,P013,3,0.2,Retail,1010.98,563.61,447.37
ORD01048,2022-03-28,C0050,P020,1,0.2,Wholesale,404.9,276.85,128.05
ORD04945,2022-03-29,C0089,P014,1,0.0,Retail,168.45,87.87,80.58
ORD04851,2022-03-29,C0441,P012,2,0.05,Online,409.66,247.88,161.78
ORD04044,2022-03-29,C0186,P001,1,0.05,Direct Sales,361.89,156.07,205.82
ORD00128,2022-03-30,C0069,P005,2,0.0,Retail,1050.9,488.86,562.04
ORD04729,2022-03-30,C0483,P001,4,0.05,Retail,1447.57,624.28,823.29
ORD03463,2022-03-31,C0436,P014,1,0.05,Wholesale,160.03,87.87,72.16
ORD04763,2022-03-31,C0087,P013,4,0.15,Online,1432.22,751.48,680.74
ORD02569,2022-03-31,C0231,P017,3,0.15,Online,219.96,106.11,113.85
ORD04530,2022-04-01,C0041,P008,3,0.0,Wholesale,368.97,242.73,126.24
ORD03316,2022-04-01,C0424,P015,3,0.15,Retail,833.31,723.12,110.19
ORD02647,2022-04-01,C0460,P013,2,0.0,Online,842.48,375.74,466.74
ORD00310,2022-04-01,C0010,P006,1,0.0,Retail,44.42,18.03,26.39
ORD00332,2022-04-01,C0480,P008,1,0.05,Retail,116.84,80.91,35.93
ORD04946,2022-04-01,C0372,P019,1,0.15,Online,155.16,128.8,26.36
ORD03178,2022-04-01,C0167,P010,2,0.0,Online,588.74,356.92,231.82
ORD00339,2022-04-01,C0337,P018,1,0.1,Online,789.85,386.6,403.25
ORD04338,2022-04-02,C0411,P006,1,0.0,Online,44.42,18.03,26.39
ORD04370,2022-04-02,C0311,P001,4,0.1,Retail,1371.38,624.28,747.1
ORD00814,2022-04-02,C0215,P008,3,0.0,Online,368.97,242.73,126.24
ORD03418,2022-04-02,C0495,P018,1,0.0,Online,877.61,386.6,491.01
ORD02380,2022-04-02,C0400,P019,1,0.1,Direct Sales,164.29,128.8,35.49
ORD02505,2022-04-02,C0011,P017,2,0.15,Online,146.64,70.74,75.9
ORD04875,2022-04-02,C0439,P012,1,0.0,Wholesale,215.61,123.94,91.67
ORD02140,2022-04-02,C0163,P005,2,0.0,Online,1050.9,488.86,562.04
ORD01375,2022-04-02,C0459,P009,1,0.0,Online,248.26,128.65,119.61
ORD04723,2022-04-03,C0477,P014,5,0.0,Wholesale,842.25,439.35,402.9
ORD03030,2022-04-04,C0394,P019,2,0.1,Online,328.57,257.6,70.97
ORD04305,2022-04-04,C0164,P020,3,0.0,Wholesale,1518.39,830.55,687.84
ORD03048,2022-04-05,C0328,P005,1,0.0,Wholesale,525.45,244.43,281.02
ORD04635,2022-04-05,C0495,P018,2,0.1,Retail,1579.7,773.2,806.5
ORD04834,2022-04-05,C0023,P008,1,0.0,Direct Sales,122.99,80.91,42.08
ORD00431,2022-04-05,C0155,P005,3,0.2,Wholesale,1261.08,733.29,527.79
ORD02676,2022-04-06,C0367,P003,4,0.05,Online,400.41,283.4,117.01
ORD02019,2022-04-06,C0438,P008,4,0.0,Online,491.96,323.64,168.32
ORD03131,2022-04-06,C0451,P015,4,0.0,Retail,1307.16,964.16,343.0
ORD03363,2022-04-06,C0230,P001,1,0.0,Online,380.94,156.07,224.87
ORD02200,2022-04-06,C0260,P001,3,0.05,Online,1085.68,468.21,617.47
ORD03651,2022-04-07,C0280,P003,4,0.0,Online,421.48,283.4,138.08
ORD02567,2022-04-07,C0098,P018,2,0.0,Direct Sales,1755.22,773.2,982.02
ORD02352,2022-04-07,C0245,P010,4,0.05,Retail,1118.61,713.84,404.77
ORD01101,2022-04-07,C0263,P009,4,0.15,Retail,844.08,514.6,329.48
ORD03889,2022-04-07,C0238,P011,5,0.0,Wholesale,1824.1,1243.1,581.0
ORD01634,2022-04-07,C0062,P005,1,0.0,Online,525.45,244.43,281.02
ORD01288,2022-04-07,C0203,P002,2,0.2,Retail,954.22,590.96,363.26
ORD03715,2022-04-08,C0236,P002,1,0.0,Online,596.39,295.48,300.91
ORD04107,2022-04-08,C0274,P013,1,0.0,Wholesale,421.24,187.87,233.37
ORD00345,2022-04-09,C0085,P009,1,0.15,Online,211.02,128.65,82.37
ORD00886,2022-04-09,C0045,P013,1,0.05,Retail,400.18,187.87,212.31
ORD03143,2022-04-09,C0492,P001,1,0.0,Online,380.94,156.07,224.87
ORD03426,2022-04-09,C0102,P014,2,0.0,Retail,336.9,175.74,161.16
ORD00244,2022-04-09,C0302,P013,4,0.1,Direct Sales,1516.46,751.48,764.98
ORD02705,2022-04-10,C0314,P004,1,0.05,Wholesale,72.56,32.65,39.91
ORD01074,2022-04-10,C0460,P001,2,0.15,Retail,647.6,312.14,335.46
ORD01688,2022-04-10,C0070,P015,1,0.0,Direct Sales,326.79,241.04,85.75
ORD03423,2022-04-11,C0119,P004,2,0.1,Retail,137.48,65.3,72.18
ORD02855,2022-04-11,C0395,P015,1,0.05,Retail,310.45,241.04,69.41
ORD02604,2022-04-11,C0059,P014,4,0.1,Retail,606.42,351.48,254.94
ORD04652,2022-04-11,C0266,P014,1,0.05,Retail,160.03,87.87,72.16
ORD03687,2022-04-11,C0141,P002,3,0.0,Online,1789.17,886.44,902.73
ORD04787,2022-04-11,C0162,P010,1,0.05,Direct Sales,279.65,178.46,101.19
ORD02513,2022-04-11,C0413,P003,3,0.05,Online,300.3,212.55,87.75
ORD01686,2022-04-12,C0016,P005,3,0.0,Direct Sales,1576.35,733.29,843.06
ORD00600,2022-04-12,C0322,P017,3,0.1,Retail,232.9,106.11,126.79
ORD04642,2022-04-12,C0208,P006,1,0.1,Online,39.98,18.03,21.95
ORD03478,2022-04-12,C0261,P002,1,0.1,Online,536.75,295.48,241.27
ORD01722,2022-04-12,C0113,P013,2,0.1,Online,758.23,375.74,382.49
ORD01648,2022-04-13,C0333,P008,1,0.05,Retail,116.84,80.91,35.93
ORD02089,2022-04-13,C0075,P009,3,0.0,Retail,744.78,385.95,358.83
ORD01807,2022-04-13,C0264,P013,1,0.0,Online,421.24,187.87,233.37
ORD02290,2022-04-13,C0077,P009,2,0.05,Wholesale,471.69,257.3,214.39
ORD00865,2022-04-14,C0018,P014,4,0.1,Online,606.42,351.48,254.94
ORD02277,2022-04-14,C0038,P018,2,0.05,Retail,1667.46,773.2,894.26
ORD00223,2022-04-14,C0370,P007,3,0.15,Retail,1326.82,1003.95,322.87
ORD03324,2022-04-14,C0350,P007,2,0.0,Wholesale,1040.64,669.3,371.34
ORD00984,2022-04-15,C0296,P018,1,0.1,Direct Sales,789.85,386.6,403.25
ORD02664,2022-04-15,C0108,P017,1,0.0,Online,86.26,35.37,50.89
ORD02652,2022-04-15,C0294,P009,2,0.0,Retail,496.52,257.3,239.22
ORD02975,2022-04-15,C0086,P001,1,0.2,Retail,304.75,156.07,148.68
ORD01505,2022-04-15,C0222,P019,4,0.0,Online,730.16,515.2,214.96
ORD04414,2022-04-15,C0045,P003,1,0.05,Wholesale,100.1,70.85,29.25
ORD03004,2022-04-15,C0380,P005,1,0.0,Direct Sales,525.45,244.43,281.02
ORD04771,2022-04-16,C0291,P014,5,0.1,Retail,758.02,439.35,318.67
ORD02059,2022-04-16,C0345,P005,1,0.0,Retail,525.45,244.43,281.02
ORD03741,2022-04-16,C0494,P013,1,0.15,Online,358.05,187.87,170.18
ORD02794,2022-04-16,C0477,P005,1,0.05,Wholesale,499.18,244.43,254.75
ORD02031,2022-04-16,C0400,P012,1,0.0,Retail,215.61,123.94,91.67
ORD03029,2022-04-16,C0098,P014,2,0.0,Retail,336.9,175.74,161.16
ORD00352,2022-04-16,C0478,P018,1,0.0,Retail,877.61,386.6,491.01
ORD02998,2022-04-16,C0132,P018,2,0.1,Wholesale,1579.7,773.2,806.5
ORD00742,2022-04-17,C0014,P015,1,0.05,Online,310.45,241.04,69.41
ORD00360,2022-04-17,C0109,P007,2,0.1,Online,936.58,669.3,267.28
ORD00997,2022-04-17,C0043,P013,1,0.1,Online,379.12,187.87,191.25
ORD00919,2022-04-17,C0047,P011,1,0.05,Retail,346.58,248.62,97.96
ORD00289,2022-04-17,C0042,P005,1,0.0,Retail,525.45,244.43,281.02
ORD00702,2022-04-17,C0125,P005,2,0.1,Retail,945.81,488.86,456.95
ORD04544,2022-04-18,C0195,P008,1,0.0,Wholesale,122.99,80.91,42.08
ORD00502,2022-04-18,C0367,P013,2,0.05,Direct Sales,800.36,375.74,424.62
ORD02499,2022-04-19,C0438,P005,2,0.0,Retail,1050.9,488.86,562.04
ORD00530,2022-04-19,C0348,P007,1,0.1,Retail,468.29,334.65,133.64
ORD00347,2022-04-19,C0042,P001,2,0.05,Wholesale,723.79,312.14,411.65
ORD03221,2022-04-19,C0336,P009,3,0.05,Wholesale,707.54,385.95,321.59
ORD00911,2022-04-19,C0436,P020,2,0.05,Online,961.65,553.7,407.95
ORD02568,2022-04-19,C0339,P012,1,0.0,Retail,215.61,123.94,91.67
ORD03558,2022-04-20,C0181,P007,3,0.0,Online,1560.96,1003.95,557.01
ORD00371,2022-04-20,C0189,P005,1,0.0,Retail,525.45,244.43,281.02
ORD01972,2022-04-20,C0212,P009,2,0.05,Wholesale,471.69,257.3,214.39
ORD02138,2022-04-20,C0368,P007,2,0.1,Online,936.58,669.3,267.28
ORD04424,2022-04-20,C0278,P017,2,0.0,Online,172.52,70.74,101.78
ORD03764,2022-04-20,C0397,P017,4,0.0,Wholesale,345.04,141.48,203.56
ORD00348,2022-04-20,C0142,P005,3,0.0,Online,1576.35,733.29,843.06
ORD00802,2022-04-21,C0499,P016,1,0.0,Retail,371.55,246.94,124.61
ORD02548,2022-04-21,C0228,P009,3,0.1,Retail,670.3,385.95,284.35
ORD01959,2022-04-21,C0115,P016,2,0.15,Wholesale,631.64,493.88,137.76
ORD00548,2022-04-21,C0383,P010,2,0.15,Online,500.43,356.92,143.51
ORD03082,2022-04-21,C0412,P006,2,0.0,Direct Sales,88.84,36.06,52.78
ORD02797,2022-04-21,C0298,P004,1,0.0,Wholesale,76.38,32.65,43.73
ORD00458,2022-04-21,C0027,P007,1,0.0,Retail,520.32,334.65,185.67
ORD01621,2022-04-21,C0250,P015,1,0.15,Retail,277.77,241.04,36.73
ORD03448,2022-04-22,C0208,P012,1,0.2,Retail,172.49,123.94,48.55
ORD04052,2022-04-22,C0488,P005,3,0.0,Retail,1576.35,733.29,843.06
ORD00017,2022-04-22,C0354,P007,3,0.0,Online,1560.96,1003.95,557.01
ORD04152,2022-04-22,C0137,P010,1,0.0,Retail,294.37,178.46,115.91
ORD01240,2022-04-22,C0427,P002,2,0.05,Wholesale,1133.14,590.96,542.18
ORD00464,2022-04-22,C0393,P012,5,0.05,Direct Sales,1024.15,619.7,404.45
ORD03319,2022-04-23,C0418,P003,1,0.05,Online,100.1,70.85,29.25
ORD02105,2022-04-23,C0277,P002,2,0.05,Online,1133.14,590.96,542.18
ORD02378,2022-04-23,C0008,P009,1,0.05,Retail,235.85,128.65,107.2
ORD02961,2022-04-23,C0145,P001,2,0.0,Wholesale,761.88,312.14,449.74
ORD01604,2022-04-24,C0334,P012,3,0.05,Wholesale,614.49,371.82,242.67
ORD02502,2022-04-24,C0094,P005,4,0.0,Wholesale,2101.8,977.72,1124.08
ORD01017,2022-04-24,C0418,P001,1,0.0,Wholesale,380.94,156.07,224.87
ORD01275,2022-04-25,C0221,P004,3,0.15,Online,194.77,97.95,96.82
ORD04743,2022-04-25,C0496,P013,2,0.0,Retail,842.48,375.74,466.74
ORD04161,2022-04-25,C0330,P001,2,0.0,Wholesale,761.88,312.14,449.74
ORD03645,2022-04-25,C0074,P002,1,0.15,Online,506.93,295.48,211.45
ORD04288,2022-04-25,C0081,P010,1,0.15,Online,250.21,178.46,71.75
ORD02029,2022-04-25,C0182,P004,3,0.2,Retail,183.31,97.95,85.36
ORD00868,2022-04-26,C0061,P016,1,0.05,Wholesale,352.97,246.94,106.03
ORD04662,2022-04-26,C0272,P001,1,0.1,Direct Sales,342.85,156.07,186.78
ORD04783,2022-04-26,C0500,P015,3,0.1,Direct Sales,882.33,723.12,159.21
ORD02581,2022-04-26,C0193,P009,2,0.0,Retail,496.52,257.3,239.22
ORD00369,2022-04-26,C0402,P016,2,0.15,Direct Sales,631.64,493.88,137.76
ORD00413,2022-04-26,C0496,P010,2,0.15,Wholesale,500.43,356.92,143.51
ORD02546,2022-04-27,C0037,P014,1,0.0,Wholesale,168.45,87.87,80.58
ORD00233,2022-04-27,C0137,P012,1,0.0,Wholesale,215.61,123.94,91.67
ORD01333,2022-04-27,C0093,P018,1,0.0,Retail,877.61,386.6,491.01
ORD02614,2022-04-28,C0078,P006,1,0.1,Retail,39.98,18.03,21.95
ORD02209,2022-04-28,C0227,P002,2,0.1,Online,1073.5,590.96,482.54
ORD02768,2022-04-28,C0448,P016,1,0.0,Retail,371.55,246.94,124.61
ORD04524,2022-04-29,C0287,P018,1,0.0,Online,877.61,386.6,491.01
ORD03845,2022-04-29,C0030,P002,1,0.0,Retail,596.39,295.48,300.91
ORD01926,2022-04-29,C0023,P019,2,0.15,Direct Sales,310.32,257.6,52.72
ORD00769,2022-04-29,C0064,P019,3,0.0,Wholesale,547.62,386.4,161.22
ORD00617,2022-04-30,C0380,P011,2,0.0,Retail,729.64,497.24,232.4
ORD00395,2022-04-30,C0198,P013,2,0.0,Retail,842.48,375.74,466.74
ORD00732,2022-04-30,C0087,P020,1,0.0,Online,506.13,276.85,229.28
ORD01654,2022-04-30,C0379,P005,4,0.0,Direct Sales,2101.8,977.72,1124.08
ORD02662,2022-04-30,C0016,P007,1,0.0,Retail,520.32,334.65,185.67
ORD01192,2022-05-01,C0016,P005,3,0.15,Wholesale,1339.9,733.29,606.61
ORD01151,2022-05-01,C0154,P005,1,0.05,Retail,499.18,244.43,254.75
ORD02231,2022-05-01,C0383,P016,4,0.0,Retail,1486.2,987.76,498.44
ORD03684,2022-05-01,C0325,P009,2,0.0,Wholesale,496.52,257.3,239.22
ORD01269,2022-05-01,C0223,P008,1,0.0,Online,122.99,80.91,42.08
ORD04121,2022-05-02,C0450,P002,3,0.0,Direct Sales,1789.17,886.44,902.73
ORD01644,2022-05-02,C0072,P011,4,0.0,Wholesale,1459.28,994.48,464.8
ORD03668,2022-05-02,C0166,P018,1,0.1,Wholesale,789.85,386.6,403.25
ORD02808,2022-05-02,C0145,P002,4,0.1,Direct Sales,2147.0,1181.92,965.08
ORD03907,2022-05-03,C0263,P003,1,0.1,Wholesale,94.83,70.85,23.98
ORD04751,2022-05-03,C0078,P007,3,0.0,Retail,1560.96,1003.95,557.01
ORD04084,2022-05-03,C0265,P016,1,0.05,Wholesale,352.97,246.94,106.03
ORD03047,2022-05-03,C0422,P003,1,0.2,Online,84.3,70.85,13.45
ORD00378,2022-05-03,C0044,P010,4,0.05,Online,1118.61,713.84,404.77
ORD00387,2022-05-03,C0074,P012,1,0.0,Retail,215.61,123.94,91.67
ORD01834,2022-05-04,C0131,P016,3,0.15,Online,947.45,740.82,206.63
ORD02836,2022-05-04,C0404,P012,1,0.15,Wholesale,183.27,123.94,59.33
ORD03745,2022-05-04,C0112,P019,2,0.05,Online,346.83,257.6,89.23
ORD03790,2022-05-04,C0263,P002,3,0.0,Wholesale,1789.17,886.44,902.73
ORD01365,2022-05-04,C0082,P002,1,0.15,Online,506.93,295.48,211.45
ORD01021,2022-05-05,C0034,P007,5,0.15,Direct Sales,2211.36,1673.25,538.11
ORD04383,2022-05-05,C0046,P017,1,0.0,Wholesale,86.26,35.37,50.89
ORD00780,2022-05-05,C0433,P009,1,0.1,Wholesale,223.43,128.65,94.78
ORD03396,2022-05-06,C0020,P004,1,0.05,Online,72.56,32.65,39.91
ORD02183,2022-05-06,C0074,P003,2,0.2,Wholesale,168.59,141.7,26.89
ORD00403,2022-05-06,C0205,P003,1,0.05,Online,100.1,70.85,29.25
ORD01378,2022-05-06,C0324,P009,4,0.0,Online,993.04,514.6,478.44
ORD03757,2022-05-06,C0090,P012,1,0.0,Online,215.61,123.94,91.67
ORD00202,2022-05-07,C0268,P012,2,0.05,Retail,409.66,247.88,161.78
ORD02616,2022-05-07,C0217,P006,1,0.0,Online,44.42,18.03,26.39
ORD02606,2022-05-07,C0146,P009,1,0.15,Retail,211.02,128.65,82.37
ORD03400,2022-05-07,C0448,P010,1,0.0,Wholesale,294.37,178.46,115.91
ORD01346,2022-05-07,C0461,P002,3,0.0,Online,1789.17,886.44,902.73
ORD00351,2022-05-08,C0111,P015,3,0.0,Wholesale,980.37,723.12,257.25
ORD02196,2022-05-08,C0306,P003,1,0.0,Direct Sales,105.37,70.85,34.52
ORD02905,2022-05-08,C0396,P018,1,0.05,Retail,833.73,386.6,447.13
ORD04588,2022-05-08,C0420,P008,1,0.0,Direct Sales,122.99,80.91,42.08
ORD02810,2022-05-08,C0451,P009,2,0.05,Wholesale,471.69,257.3,214.39
ORD01163,2022-05-09,C0061,P013,1,0.15,Online,358.05,187.87,170.18
ORD04059,2022-05-09,C0101,P012,4,0.0,Retail,862.44,495.76,366.68
ORD03568,2022-05-09,C0357,P016,3,0.0,Retail,1114.65,740.82,373.83
ORD03163,2022-05-09,C0174,P007,3,0.1,Direct Sales,1404.86,1003.95,400.91
ORD03690,2022-05-09,C0425,P002,3,0.0,Online,1789.17,886.44,902.73
ORD00488,2022-05-09,C0071,P002,2,0.05,Retail,1133.14,590.96,542.18
ORD01725,2022-05-10,C0175,P003,3,0.0,Online,316.11,212.55,103.56
ORD02481,2022-05-10,C0202,P005,1,0.0,Online,525.45,244.43,281.02
ORD00141,2022-05-10,C0113,P020,4,0.15,Online,1720.84,1107.4,613.44
ORD04184,2022-05-10,C0315,P002,1,0.15,Direct Sales,506.93,295.48,211.45
ORD02648,2022-05-10,C0341,P005,3,0.0,Wholesale,1576.35,733.29,843.06
ORD00894,2022-05-10,C0300,P009,1,0.0,Online,248.26,128.65,119.61
ORD02484,2022-05-10,C0322,P016,1,0.05,Wholesale,352.97,246.94,106.03
ORD03882,2022-05-11,C0460,P009,1,0.0,Wholesale,248.26,128.65,119.61
ORD02952,2022-05-11,C0143,P010,2,0.0,Direct Sales,588.74,356.92,231.82
ORD01917,2022-05-11,C0406,P014,1,0.1,Online,151.6,87.87,63.73
ORD00661,2022-05-11,C0187,P015,2,0.1,Direct Sales,588.22,482.08,106.14
ORD03698,2022-05-12,C0307,P008,3,0.0,Online,368.97,242.73,126.24
ORD02271,2022-05-12,C0064,P003,2,0.0,Wholesale,210.74,141.7,69.04
ORD03653,2022-05-13,C0217,P013,1,0.0,Retail,421.24,187.87,233.37
ORD02320,2022-05-13,C0081,P013,3,0.1,Retail,1137.35,563.61,573.74
ORD04203,2022-05-13,C0348,P010,2,0.0,Online,588.74,356.92,231.82
ORD04708,2022-05-13,C0303,P013,1,0.0,Retail,421.24,187.87,233.37
ORD01711,2022-05-13,C0244,P011,5,0.1,Wholesale,1641.69,1243.1,398.59
ORD00524,2022-05-13,C0360,P011,3,0.0,Direct Sales,1094.46,745.86,348.6
ORD04325,2022-05-13,C0417,P006,2,0.0,Wholesale,88.84,36.06,52.78
ORD04239,2022-05-14,C0378,P019,3,0.15,Direct Sales,465.48,386.4,79.08
ORD01733,2022-05-14,C0318,P013,3,0.0,Direct Sales,1263.72,563.61,700.11
ORD00551,2022-05-14,C0474,P011,1,0.05,Retail,346.58,248.62,97.96
ORD04017,2022-05-14,C0371,P017,2,0.05,Direct Sales,163.89,70.74,93.15
ORD04926,2022-05-14,C0210,P006,2,0.0,Online,88.84,36.06,52.78
ORD04246,2022-05-15,C0499,P019,2,0.2,Online,292.06,257.6,34.46
ORD00945,2022-05-15,C0239,P006,2,0.15,Retail,75.51,36.06,39.45
ORD02143,2022-05-15,C0235,P014,1,0.2,Retail,134.76,87.87,46.89
ORD02387,2022-05-15,C0251,P002,1,0.1,Retail,536.75,295.48,241.27
ORD04850,2022-05-16,C0311,P019,4,0.0,Retail,730.16,515.2,214.96
ORD03860,2022-05-16,C0076,P019,5,0.1,Direct Sales,821.43,644.0,177.43
ORD03257,2022-05-16,C0205,P013,3,0.0,Retail,1263.72,563.61,700.11
ORD02872,2022-05-16,C0016,P018,1,0.2,Direct Sales,702.09,386.6,315.49
ORD03051,2022-05-16,C0372,P018,1,0.1,Online,789.85,386.6,403.25
ORD01632,2022-05-17,C0157,P008,1,0.1,Online,110.69,80.91,29.78
ORD00068,2022-05-17,C0304,P006,1,0.05,Retail,42.2,18.03,24.17
ORD00979,2022-05-17,C0336,P010,1,0.0,Wholesale,294.37,178.46,115.91
ORD02377,2022-05-17,C0224,P005,2,0.05,Online,998.36,488.86,509.5
ORD01753,2022-05-18,C0287,P011,3,0.05,Direct Sales,1039.74,745.86,293.88
ORD04111,2022-05-18,C0088,P004,4,0.0,Wholesale,305.52,130.6,174.92
ORD04144,2022-05-18,C0203,P020,2,0.1,Retail,911.03,553.7,357.33
ORD00633,2022-05-18,C0081,P015,1,0.2,Retail,261.43,241.04,20.39
ORD04736,2022-05-18,C0352,P001,2,0.0,Retail,761.88,312.14,449.74
ORD03339,2022-05-19,C0490,P005,1,0.0,Retail,525.45,244.43,281.02
ORD03440,2022-05-19,C0308,P014,1,0.0,Online,168.45,87.87,80.58
ORD01198,2022-05-19,C0469,P004,2,0.1,Direct Sales,137.48,65.3,72.18
ORD01919,2022-05-19,C0228,P012,2,0.0,Wholesale,431.22,247.88,183.34
ORD00095,2022-05-19,C0148,P001,1,0.05,Online,361.89,156.07,205.82
ORD04589,2022-05-19,C0246,P001,2,0.15,Online,647.6,312.14,335.46
ORD02590,2022-05-19,C0306,P009,1,0.0,Wholesale,248.26,128.65,119.61
ORD01712,2022-05-19,C0160,P011,5,0.0,Wholesale,1824.1,1243.1,581.0
ORD04526,2022-05-20,C0391,P003,1,0.15,Wholesale,89.56,70.85,18.71
ORD00184,2022-05-20,C0135,P017,1,0.15,Online,73.32,35.37,37.95
ORD00187,2022-05-20,C0069,P003,2,0.1,Direct Sales,189.67,141.7,47.97
ORD01511,2022-05-21,C0216,P008,2,0.15,Online,209.08,161.82,47.26
ORD02578,2022-05-21,C0045,P010,1,0.0,Retail,294.37,178.46,115.91
ORD01922,2022-05-22,C0439,P016,1,0.1,Retail,334.4,246.94,87.46
ORD01229,2022-05-22,C0093,P020,1,0.0,Wholesale,506.13,276.85,229.28
